t	x	y	z	adx	ady	adz
1352672412875	-5.2165933	0.9670447	-8.022385	0.0024764321	0.058196034	0.019192306
1352672412896	-5.284695	0.89894295	-7.9270425	-5.921903E-4	0.052704826	0.02250317
1352672412915	-5.2574544	0.8580819	-8.22669	0.0	0.04915169	0.010659384
1352672412936	-5.3527966	0.89894295	-8.430995	-0.013620333	0.055719614	-0.011143901
1352672412955	-5.4208984	0.9670447	-8.648921	-0.015989097	0.056257967	-0.020134429
1352672412976	-5.5843425	1.0215261	-8.430995	-0.028425071	0.059811104	-0.0065140515
1352672412997	-5.8158884	1.1577295	-8.21307	-0.04678293	0.06454861	0.0059218616
1352672413015	-5.761407	1.2258313	-8.049625	-0.04619074	0.06632518	0.0023687612
1352672413037	-5.679685	1.293933	-7.84532	-0.04974388	0.07106269	5.921903E-4
1352672413058	-5.6933055	1.334794	-7.8317	-0.04209926	0.06872086	0.0074292747
1352672413077	-5.597963	1.4301366	-8.076866	-0.036123525	0.069878325	-0.0035531416
1352672413097	-5.5434813	1.7978859	-7.995144	-0.032348316	0.082289614	0.0
1352672413117	-5.611583	2.0158114	-7.5865335	-0.03377846	0.08771505	0.016344413
1352672413138	-5.6252036	2.233737	-7.409469	-0.0059929467	0.07300506	0.023971805
1352672413158	-5.5571017	2.3563201	-7.5865335	-0.0201581	0.07627395	0.008717022
1352672413181	-5.706926	2.5742457	-8.022385	-0.027240695	0.08499097	-0.008717022
1352672413200	-5.938472	2.7785509	-8.553578	-0.038136978	0.08553579	-0.031054402
1352672413221	-6.1291566	2.9964764	-8.253931	-0.04576437	0.09152873	-0.011441098
1352672413240	-6.0201936	3.214402	-7.559293	-0.043040294	0.09643206	0.016344434
1352672413261	-5.9248514	3.4595683	-7.3958488	-0.03704735	0.10351464	0.02451662
1352672413280	-6.2244987	4.1269655	-7.681876	-0.04903324	0.13021053	0.017434044
1352672413301	-6.6331096	4.4538536	-7.3141265	-0.06319842	0.14219643	0.040861033
1352672413322	-6.605869	4.576437	-6.5922484	-0.06047436	0.14601013	0.070825785
1352672413341	-6.605869	5.1212506	-6.5922484	-0.06101917	0.16889231	0.06919138
1352672413361	-6.537767	5.638824	-4.8352237	-0.059929524	0.1879608	0.13892755
1352672413383	-6.864655	6.0882955	-2.4516625	-0.06592247	0.20485005	0.22282888
1352672413402	-6.810174	5.7477865	-0.14982383	-0.061019152	0.19395374	0.31108874
1352672413422	-6.5650077	6.1563973	1.607201	-0.052302133	0.21193261	0.39335564
1352672413442	-5.911231	5.965712	2.2473574	-0.022337379	0.20267077	0.4271341
1352672413463	-4.4129925	5.0259085	2.4789033	0.04031624	0.16235456	0.445113
1352672413483	-3.5004294	5.1484914	3.7047346	0.08335652	0.16507863	0.4854292
1352672413504	-3.881799	5.407278	4.971427	0.07736358	0.16998194	0.5273798
1352672413524	-3.3914666	5.039529	5.7205462	0.09479761	0.1525479	0.5508068
1352672413546	-3.0781987	4.5491962	5.597963	0.10405946	0.13021052	0.53773135
1352672413564	-2.9964764	4.6445384	5.5162406	0.107873164	0.13238977	0.5339176
1352672413585	-1.8387469	4.1542063	7.6273947	0.15036863	0.108962804	0.6281704
1352672413605	-1.4165162	3.4187074	9.39804	0.1650786	0.06483286	0.6957273
1352672413626	-1.5118586	2.383561	10.337844	0.163989	0.014709978	0.7169751
1352672413645	-1.253072	3.405087	10.2152605	0.17488527	0.046854	0.7049892
1352672413665	-1.2122109	3.4731886	9.629586	0.17379564	0.04467474	0.68864477
1352672413687	-0.939804	3.214402	9.670447	0.19068488	0.02560625	0.70771325
1352672413708	-0.7763598	3.2825038	10.3242235	0.20648447	0.02015812	0.75511205
1352672413727	-0.58567494	3.2825038	10.024576	0.22173928	0.011441098	0.7311403
1352672413747	-0.313268	3.4187074	9.656827	0.22827703	0.008172217	0.6886449
1352672413767	0.13620348	3.1054392	9.697687	0.24244219	-0.014165163	0.68374145
1352672413788	0.50395286	2.9283748	10.065437	0.26913804	-0.04794363	0.7098925
1352672413809	0.667397	3.0645783	10.365085	0.29202026	-0.055571012	0.7071684
1352672413828	0.47671217	3.3506055	10.378705	0.28330323	-0.04903326	0.67883813
1352672413849	0.35412905	3.3642259	10.405946	0.2783999	-0.07028099	0.67992777
1352672413872	0.24516626	2.8330324	10.269742	0.27131733	-0.112231664	0.60419863
1352672413890	0.38136974	2.7785509	9.997335	0.289841	-0.13238978	0.49795994
1352672413910	0.51757324	2.969236	9.956474	0.29310986	-0.111142024	0.4042519
1352672413931	0.7354988	2.982856	9.929234	0.29202023	-0.12694165	0.33288127
1352672413951	0.87170225	2.7649305	9.929234	0.2713173	-0.12803127	0.30727506
1352672413973	0.92618364	2.3426998	9.929234	0.213567	-0.10732835	0.2980132
1352672413992	1.253072	2.4516625	9.656827	0.19014005	-0.10787316	0.23808369
1352672414012	1.293933	2.8466527	9.2073555	0.20702927	-0.10242501	0.16943714
1352672414033	1.2258313	3.1871614	8.853226	0.18469192	-0.0740947	0.12530717
1352672414052	1.2258313	3.3233647	9.152874	0.17216122	-0.04903326	0.14219645
1352672414072	1.1577295	3.1871614	9.697687	0.16616826	-0.05829508	0.16725786
1352672414092	1.1168685	3.214402	9.820271	0.1182246	-0.037592173	0.08771504
1352672414113	0.95342433	3.3914666	9.438901	0.09479761	-0.0010896302	0.0016344452
1352672414133	0.87170225	3.5821514	9.071152	0.09534242	0.047943622	-0.05066769
1352672414153	0.9670447	3.7455957	8.866846	0.08880466	0.013620348	-0.05393658
1352672414176	1.0215261	3.8136973	8.934948	0.08934948	0.013620348	-0.02778553
1352672414196	0.8580819	3.9362805	9.030291	0.07191542	0.02887514	-0.025606269
1352672414214	0.7491191	4.2086873	9.125633	0.061019152	0.037047338	-0.04794361
1352672414235	0.667397	4.385752	9.030291	0.050122872	0.044129934	-0.039771423
1352672414255	0.667397	4.4129925	9.084772	0.039226595	0.039771404	-0.022882195
1352672414275	0.6810174	4.3585114	9.220976	0.021792555	0.05012289	-0.019068452
1352672414295	0.8036005	4.3176503	9.125633	0.0119859055	0.055571023	-0.03759216
1352672414315	0.7491191	4.385752	8.989429	0.0032688833	0.052846957	-0.055026207
1352672414336	0.7218784	4.535576	8.717023	0.00980665	0.047398817	-0.066467285
1352672414358	0.4903325	4.658159	8.798744	0.0054481397	0.051757317	-0.064288065
1352672414377	0.44947147	4.6445384	8.962189	0.008172207	0.07246024	-0.052302133
1352672414397	0.4903325	4.5219555	9.01667	0.0043585096	0.06973618	-0.039226606
1352672414417	0.5720546	4.4810944	9.043911	0.0021792555	0.06047434	-0.036502533
1352672414503	0.46309182	4.508335	9.01667	-0.010896279	0.061019164	-0.036502533
1352672414504	0.3677494	4.5900574	8.962189	-0.038492285	0.09297369	-0.030201662
1352672414504	0.24516626	4.6445384	8.921328	-0.041996073	0.09136983	-0.030645808
1352672414505	0.35412905	4.6036777	8.825985	-0.035957716	0.08608061	-0.03323368
1352672414518	0.54481393	4.535576	8.635301	-0.029964762	0.067556925	-0.022882195
1352672414538	0.6401563	4.5219555	8.567199	-0.023426995	0.053391762	-0.011441078
1352672414559	0.667397	4.5900574	8.526338	-0.022337368	0.050667707	-0.025061455
1352672414581	0.54481393	4.5628166	8.7034025	-0.02451662	0.055026207	-0.039771385
1352672414603	0.54481393	4.739881	8.757884	-0.02288218	0.061019164	-0.04249546
1352672414621	0.55843425	4.767122	8.812365	-0.015799604	0.055026207	-0.025061455
1352672414641	0.47671217	4.7943625	8.771504	-0.015799604	0.048488446	-0.011985893
1352672414662	0.61291564	4.7535014	8.757884	-0.014165162	0.040316228	-0.0043584825
1352672414682	0.7763598	4.671779	8.866846	-0.009806654	0.03432327	-0.0027240752
1352672414703	0.980665	4.630918	8.853226	0.004903325	0.027785502	-0.007082596
1352672414723	1.0079057	4.5900574	9.139254	0.010351463	0.015254803	5.448151E-4
1352672414744	0.6401563	4.6853995	9.084772	-0.0010896289	0.011985893	0.0021792604
1352672414764	0.92618364	4.8216033	8.866846	0.010351463	0.016344434	-0.008717041
1352672414784	1.1713499	4.767122	9.071152	0.019613298	0.016344413	-0.005992966
1352672414805	1.253072	4.5219555	9.125633	0.01797886	0.008172207	0.0
1352672414825	1.2258313	4.535576	8.635301	0.019068485	0.0059929467	-0.014165154
1352672414846	0.92618364	4.780742	8.539958	0.008172209	0.009806652	-0.007082596
1352672414865	0.40861043	5.039529	9.302697	-0.0032688833	0.015254803	0.02015812
1352672414885	-0.095342435	5.1893525	9.384419	-0.021792557	0.021792565	0.01688923
1352672414905	0.9125633	5.5571017	6.4015636	0.016889231	0.04140585	-0.10460427
1352672414926	0.8308412	5.407278	6.742072	0.01035146	0.03704735	-0.09207355
1352672414946	0.7082581	5.1484914	8.390134	0.00980665	0.02560625	-0.025061455
1352672414983	0.50395286	5.325556	8.853226	0.0015715773	0.031431563	-0.0062863277
1352672414986	0.38136974	5.366417	8.090487	-0.0030267448	0.03178081	-0.0343031
1352672415006	0.313268	5.298315	7.3822284	0.002619294	0.025145255	-0.059196122
1352672415026	0.19068487	5.2574544	7.2187843	-0.014165166	0.02887514	-0.056660652
